customer_id,umur,region,jenis_kelamin,status_nikah,jenis_pekerjaan,has_sms_fin,has_internet_fin,has_tabungan,has_giro,has_deposito,has_loan,jenis_merchant
c6368,,P,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6369,,R,M,B,Pedagang,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6370,42.0,C,M,,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6371,35.0,H,M,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6372,38.0,M,F,K,Others,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6373,43.0,Q,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6374,32.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6375,,Q,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6376,34.0,B,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6377,55.0,B,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6378,,P,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6379,27.0,Q,,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6380,41.0,C,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6381,41.0,F,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6382,29.0,R,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6383,28.0,L,F,B,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6384,38.0,G,M,K,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6385,46.0,K,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6386,46.0,K,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6387,42.0,R,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6388,,R,,K,Pegawai Swasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6389,40.0,E,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6390,29.0,F,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6391,,J,F,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6392,34.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6393,44.0,Q,M,,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6394,44.0,C,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6395,26.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6396,42.0,I,M,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6397,29.0,C,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6398,26.0,F,M,B,Others,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6399,42.0,D,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6400,,M,M,K,Wiraswasta,1.0,1.0,0.0,1.0,0.0,0.0,RITEL
c6401,40.0,R,M,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6402,56.0,D,M,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6403,50.0,K,M,K,Pedagang,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6404,26.0,R,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6405,41.0,E,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6406,26.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6407,35.0,M,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,1.0,RITEL
c6408,51.0,G,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6409,45.0,M,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6410,30.0,K,,,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6411,32.0,F,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6412,32.0,H,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6413,57.0,E,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6414,,R,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6415,,B,M,,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6416,,B,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6417,44.0,B,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6418,43.0,J,M,B,Others,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6419,30.0,L,M,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6420,34.0,C,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6421,53.0,G,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6422,,K,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6423,30.0,B,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6424,36.0,P,M,K,Others,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6425,29.0,B,M,B,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6426,37.0,R,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6427,32.0,F,M,,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6428,34.0,M,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6429,42.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6430,43.0,H,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c6431,51.0,H,M,K,Pedagang,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6432,66.0,K,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6433,38.0,M,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6434,30.0,J,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6435,,F,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6436,,N,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6437,46.0,F,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6438,25.0,X,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6439,32.0,B,M,,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6440,31.0,R,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6441,33.0,R,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6442,46.0,F,M,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6443,28.0,D,F,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6444,33.0,X,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6445,28.0,I,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6446,,F,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6447,43.0,L,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6448,37.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6449,27.0,Q,M,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6450,26.0,I,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6451,49.0,P,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6452,41.0,H,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6453,41.0,R,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,1.0,RITEL
c6454,57.0,G,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6455,37.0,B,F,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6456,,K,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6457,63.0,E,,K,Pedagang,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6458,47.0,F,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6459,44.0,M,F,K,,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6460,44.0,E,F,J,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6461,40.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6462,39.0,N,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6463,38.0,J,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6464,41.0,L,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6465,44.0,F,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6466,40.0,F,F,K,Pegawai Swasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6467,37.0,G,F,K,Wiraswasta,1.0,0.0,1.0,0.0,1.0,1.0,RITEL
c6468,42.0,X,M,K,Others,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6469,39.0,M,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6470,,F,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6471,,O,F,K,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6472,58.0,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6473,,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6474,53.0,F,M,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6475,28.0,K,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6476,45.0,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6477,,D,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6478,51.0,R,F,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6479,46.0,L,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6480,35.0,X,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6481,34.0,P,,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6482,25.0,N,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6483,29.0,I,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6484,34.0,L,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6485,,F,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6486,38.0,F,M,K,Pedagang,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6487,34.0,P,,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6488,59.0,K,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6489,65.0,P,,K,Pedagang,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6490,,B,M,K,,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6491,32.0,H,F,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6492,34.0,B,M,,Pedagang,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6493,38.0,L,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6494,50.0,K,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6495,64.0,C,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6496,42.0,X,F,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6497,45.0,G,M,K,Others,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6498,44.0,B,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6499,34.0,H,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6500,,R,F,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6501,39.0,C,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6502,47.0,E,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6503,42.0,Q,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,CHAIN
c6504,27.0,I,F,B,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6505,49.0,D,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6506,48.0,H,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6507,,P,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6508,37.0,B,M,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6509,30.0,D,M,,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6510,42.0,R,F,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6511,42.0,M,M,,Pegawai Swasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6512,34.0,O,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6513,34.0,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6514,27.0,K,M,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6515,36.0,F,F,K,Pedagang,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6516,37.0,F,,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6517,,F,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6518,38.0,B,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6519,45.0,M,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6520,,Q,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6521,68.0,B,M,,Pegawai Swasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6522,56.0,M,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6523,34.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6524,26.0,B,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6525,29.0,R,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6526,55.0,H,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6527,34.0,B,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,CHAIN
c6528,36.0,P,M,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6529,45.0,N,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6530,36.0,F,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,CHAIN
c6531,29.0,B,F,B,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6532,47.0,Q,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6533,36.0,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6534,56.0,L,F,K,Pedagang,0.0,0.0,1.0,1.0,1.0,1.0,RITEL
c6535,29.0,N,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6536,30.0,D,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6537,40.0,E,M,B,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6538,41.0,X,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6539,56.0,I,F,K,Wiraswasta,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6540,41.0,N,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6541,30.0,H,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6542,36.0,K,F,K,Others,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6543,47.0,B,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6544,38.0,R,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6545,40.0,F,M,B,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6546,,Q,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6547,49.0,B,M,K,Pedagang,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6548,,B,F,K,,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6549,47.0,P,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6550,42.0,B,M,K,,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6551,36.0,G,M,,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6552,54.0,P,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6553,43.0,P,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6554,52.0,B,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c6555,34.0,H,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6556,42.0,D,M,B,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6557,,D,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6558,35.0,N,M,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6559,29.0,X,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6560,,Q,M,K,,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6561,50.0,E,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6562,,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6563,36.0,H,F,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6564,,P,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6565,30.0,I,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6566,37.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6567,52.0,E,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6568,,G,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6569,44.0,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6570,52.0,B,M,K,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6571,,B,,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6572,48.0,L,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6573,34.0,G,F,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6574,41.0,K,F,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6575,43.0,B,M,K,,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6576,,G,M,K,Wiraswasta,0.0,0.0,0.0,1.0,0.0,1.0,RITEL
c6577,,F,M,K,Others,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6578,41.0,F,M,D,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6579,46.0,B,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6580,,C,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6581,46.0,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6582,59.0,F,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6583,66.0,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6584,31.0,Q,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6585,,G,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6586,35.0,C,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6587,43.0,J,M,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6588,39.0,E,M,K,Pegawai Swasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6589,25.0,L,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6590,55.0,O,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6591,51.0,I,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6592,41.0,F,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6593,,B,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6594,38.0,M,F,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6595,46.0,P,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6596,63.0,Q,M,,Wiraswasta,0.0,0.0,1.0,1.0,1.0,1.0,RITEL
c6597,52.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6598,27.0,Q,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6599,,N,F,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6600,51.0,B,F,J,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6601,50.0,H,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6602,,C,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6603,,B,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6604,55.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6605,25.0,G,F,K,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6606,36.0,N,M,B,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6607,30.0,G,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6608,31.0,B,M,B,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6609,42.0,E,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6610,39.0,F,F,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6611,32.0,D,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6612,46.0,R,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6613,,L,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6614,33.0,P,,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6615,,I,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6616,41.0,B,M,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6617,68.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6618,40.0,I,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6619,35.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6620,30.0,H,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6621,34.0,B,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6622,,G,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6623,41.0,K,F,K,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6624,39.0,R,M,,Others,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6625,42.0,N,F,K,,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6626,,N,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6627,40.0,X,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6628,57.0,Q,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6629,37.0,X,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6630,68.0,F,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6631,68.0,M,F,K,Pedagang,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6632,57.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6633,40.0,B,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,1.0,1.0,PARTNERSHIP
c6634,62.0,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6635,42.0,I,F,K,Pegawai Swasta,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6636,,R,F,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6637,32.0,F,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6638,41.0,M,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6639,53.0,M,F,K,,0.0,0.0,1.0,1.0,1.0,1.0,RITEL
c6640,35.0,F,F,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6641,31.0,I,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6642,67.0,M,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6643,46.0,F,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6644,33.0,B,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
