customer_id,has_sms_fin,has_internet_fin,has_tabungan,has_giro,has_deposito,has_loan,umur_rekening
c8253,0.0,1.0,1.0,1.0,1.0,0.0,249.0
c8254,0.0,1.0,1.0,0.0,0.0,0.0,5.0
c8255,0.0,0.0,1.0,0.0,1.0,0.0,139.0
c8256,1.0,1.0,1.0,0.0,0.0,1.0,59.0
c8257,0.0,0.0,1.0,0.0,0.0,0.0,42.0
c8258,1.0,1.0,1.0,0.0,1.0,0.0,41.0
c8259,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c8260,0.0,0.0,1.0,1.0,0.0,1.0,79.0
c8261,1.0,1.0,1.0,0.0,0.0,0.0,92.0
c8262,1.0,1.0,1.0,0.0,0.0,0.0,72.0
c8263,1.0,1.0,1.0,0.0,0.0,1.0,49.0
c8264,0.0,0.0,1.0,0.0,0.0,0.0,115.0
c8265,0.0,1.0,1.0,0.0,0.0,1.0,55.0
c8266,1.0,1.0,1.0,0.0,0.0,0.0,53.0
c8267,0.0,0.0,1.0,0.0,0.0,0.0,40.0
c8268,1.0,1.0,1.0,0.0,0.0,1.0,39.0
c8269,1.0,1.0,1.0,0.0,0.0,1.0,107.0
c8270,0.0,1.0,1.0,0.0,0.0,1.0,65.0
c8271,1.0,0.0,1.0,0.0,0.0,0.0,59.0
c8272,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c8273,0.0,1.0,1.0,0.0,0.0,0.0,50.0
c8274,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c8275,1.0,1.0,1.0,0.0,0.0,0.0,4.0
c8276,0.0,1.0,1.0,0.0,0.0,1.0,42.0
c8277,0.0,1.0,1.0,1.0,0.0,0.0,27.0
c8278,1.0,1.0,1.0,1.0,0.0,0.0,76.0
c8279,0.0,0.0,1.0,0.0,0.0,0.0,94.0
c8280,1.0,1.0,1.0,0.0,0.0,0.0,43.0
c8281,0.0,1.0,1.0,1.0,0.0,0.0,59.0
c8282,1.0,1.0,1.0,0.0,0.0,0.0,68.0
c8283,0.0,1.0,1.0,0.0,0.0,0.0,65.0
c8284,0.0,1.0,1.0,0.0,0.0,1.0,31.0
c8285,0.0,1.0,1.0,0.0,0.0,0.0,42.0
c8286,1.0,1.0,1.0,0.0,0.0,1.0,118.0
c8287,0.0,0.0,1.0,0.0,0.0,1.0,49.0
c8288,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c8289,1.0,0.0,1.0,0.0,0.0,1.0,8.0
c8290,0.0,0.0,1.0,0.0,0.0,1.0,70.0
c8291,0.0,0.0,1.0,0.0,1.0,0.0,64.0
c8292,0.0,0.0,1.0,0.0,0.0,0.0,29.0
c8293,1.0,0.0,1.0,0.0,0.0,1.0,111.0
c8294,1.0,1.0,1.0,0.0,0.0,0.0,86.0
c8295,0.0,0.0,1.0,1.0,0.0,0.0,172.0
c8296,0.0,1.0,1.0,1.0,1.0,1.0,134.0
c8297,1.0,1.0,1.0,0.0,0.0,0.0,22.0
c8298,0.0,0.0,1.0,0.0,0.0,0.0,26.0
c8299,1.0,1.0,1.0,0.0,1.0,0.0,167.0
c8300,1.0,1.0,1.0,1.0,0.0,0.0,114.0
c8301,0.0,0.0,1.0,0.0,0.0,0.0,10.0
c8302,0.0,1.0,1.0,0.0,0.0,0.0,9.0
c8303,0.0,1.0,1.0,0.0,0.0,1.0,113.0
c8304,0.0,0.0,1.0,0.0,0.0,0.0,48.0
c8305,0.0,0.0,1.0,0.0,0.0,0.0,19.0
c8306,1.0,0.0,1.0,0.0,0.0,1.0,12.0
c8307,0.0,0.0,1.0,0.0,0.0,0.0,2.0
c8308,1.0,0.0,1.0,0.0,0.0,1.0,71.0
c8309,0.0,0.0,1.0,0.0,0.0,1.0,79.0
c8310,1.0,0.0,1.0,0.0,0.0,0.0,29.0
c8311,0.0,0.0,1.0,0.0,1.0,0.0,9.0
c8312,0.0,0.0,1.0,0.0,0.0,0.0,104.0
c8313,0.0,0.0,1.0,0.0,0.0,1.0,25.0
c8314,0.0,1.0,1.0,0.0,0.0,1.0,199.0
c8315,0.0,0.0,1.0,0.0,0.0,0.0,13.0
c8316,0.0,1.0,1.0,0.0,0.0,0.0,7.0
c8317,0.0,1.0,1.0,0.0,0.0,0.0,95.0
c8318,1.0,1.0,1.0,0.0,0.0,0.0,136.0
c8319,0.0,1.0,1.0,0.0,0.0,0.0,41.0
c8320,0.0,1.0,1.0,1.0,0.0,0.0,76.0
c8321,1.0,1.0,1.0,0.0,0.0,0.0,24.0
c8322,1.0,1.0,1.0,0.0,0.0,1.0,46.0
c8323,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c8324,0.0,1.0,1.0,1.0,0.0,0.0,78.0
c8325,1.0,1.0,1.0,0.0,0.0,1.0,109.0
c8326,1.0,1.0,1.0,0.0,0.0,0.0,97.0
c8327,0.0,0.0,1.0,0.0,0.0,0.0,69.0
c8328,0.0,0.0,1.0,0.0,0.0,1.0,111.0
c8329,0.0,0.0,1.0,1.0,0.0,0.0,67.0
c8330,0.0,0.0,1.0,0.0,0.0,1.0,45.0
c8331,0.0,1.0,1.0,0.0,0.0,0.0,41.0
c8332,0.0,0.0,1.0,0.0,0.0,0.0,102.0
c8333,0.0,0.0,1.0,0.0,0.0,0.0,3.0
c8334,0.0,1.0,1.0,0.0,0.0,1.0,91.0
c8335,0.0,1.0,1.0,0.0,0.0,0.0,69.0
c8336,1.0,1.0,1.0,0.0,0.0,0.0,105.0
c8337,0.0,1.0,1.0,0.0,0.0,0.0,89.0
c8338,1.0,0.0,1.0,0.0,0.0,0.0,89.0
c8339,0.0,0.0,1.0,0.0,0.0,0.0,17.0
c8340,0.0,1.0,1.0,0.0,0.0,0.0,11.0
c8341,1.0,1.0,1.0,0.0,0.0,0.0,43.0
c8342,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c8343,1.0,1.0,1.0,1.0,0.0,1.0,130.0
c8344,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c8345,0.0,1.0,1.0,0.0,0.0,0.0,87.0
c8346,0.0,1.0,1.0,0.0,0.0,0.0,50.0
c8347,1.0,0.0,1.0,0.0,0.0,0.0,75.0
c8348,0.0,0.0,1.0,1.0,0.0,0.0,74.0
c8349,1.0,0.0,1.0,0.0,0.0,1.0,112.0
c8350,1.0,1.0,1.0,1.0,0.0,1.0,54.0
c8351,1.0,1.0,1.0,0.0,0.0,0.0,94.0
c8352,1.0,1.0,1.0,1.0,1.0,1.0,98.0
c8353,0.0,1.0,1.0,1.0,1.0,0.0,61.0
c8354,1.0,1.0,1.0,0.0,0.0,0.0,140.0
c8355,1.0,1.0,1.0,1.0,0.0,0.0,55.0
c8356,1.0,0.0,1.0,0.0,0.0,1.0,43.0
c8357,0.0,1.0,1.0,1.0,1.0,0.0,149.0
c8358,0.0,0.0,1.0,1.0,0.0,1.0,168.0
c8359,1.0,1.0,1.0,0.0,0.0,0.0,27.0
c8360,0.0,0.0,1.0,0.0,0.0,0.0,32.0
c8361,0.0,1.0,1.0,0.0,0.0,1.0,58.0
c8362,0.0,1.0,1.0,0.0,0.0,1.0,13.0
c8363,0.0,0.0,1.0,1.0,0.0,1.0,20.0
c8364,0.0,1.0,1.0,0.0,1.0,1.0,157.0
c8365,1.0,1.0,1.0,0.0,0.0,0.0,41.0
c8366,1.0,1.0,1.0,0.0,0.0,0.0,0.0
c8367,1.0,0.0,1.0,0.0,0.0,0.0,103.0
c8368,1.0,1.0,0.0,1.0,0.0,1.0,67.0
c8369,0.0,0.0,1.0,0.0,0.0,1.0,60.0
c8370,0.0,1.0,1.0,1.0,0.0,0.0,51.0
c8371,0.0,1.0,1.0,0.0,0.0,0.0,3.0
c8372,0.0,0.0,1.0,1.0,0.0,1.0,22.0
c8373,1.0,0.0,1.0,1.0,0.0,1.0,107.0
c8374,1.0,1.0,1.0,0.0,0.0,0.0,75.0
c8375,1.0,1.0,1.0,1.0,1.0,1.0,98.0
c8376,0.0,1.0,1.0,0.0,0.0,0.0,70.0
c8377,0.0,0.0,1.0,1.0,0.0,0.0,48.0
c8378,0.0,1.0,1.0,0.0,0.0,0.0,53.0
c8379,0.0,0.0,1.0,0.0,0.0,0.0,102.0
c8380,1.0,1.0,1.0,1.0,1.0,0.0,126.0
c8381,0.0,1.0,1.0,0.0,0.0,0.0,90.0
c8382,0.0,0.0,1.0,0.0,0.0,0.0,91.0
c8383,0.0,0.0,1.0,1.0,0.0,1.0,65.0
c8384,0.0,0.0,1.0,0.0,0.0,0.0,45.0
c8385,1.0,1.0,1.0,1.0,0.0,1.0,37.0
c8386,0.0,1.0,1.0,1.0,0.0,1.0,111.0
c8387,0.0,1.0,1.0,1.0,0.0,1.0,10.0
c8388,0.0,1.0,1.0,0.0,0.0,0.0,117.0
c8389,0.0,0.0,1.0,1.0,0.0,0.0,120.0
c8390,0.0,1.0,1.0,0.0,0.0,1.0,93.0
c8391,1.0,0.0,1.0,1.0,0.0,0.0,145.0
c8392,0.0,0.0,1.0,0.0,0.0,0.0,4.0
c8393,1.0,1.0,1.0,0.0,0.0,1.0,90.0
c8394,1.0,1.0,1.0,0.0,0.0,0.0,0.0
c8395,1.0,1.0,1.0,0.0,0.0,0.0,89.0
c8396,0.0,1.0,1.0,0.0,0.0,1.0,94.0
c8397,1.0,1.0,1.0,1.0,0.0,0.0,76.0
c0001,0.0,0.0,1.0,0.0,0.0,1.0,30.0
c0002,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c0003,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0004,0.0,0.0,0.0,1.0,0.0,0.0,24.0
c0005,0.0,0.0,0.0,1.0,0.0,0.0,36.0
c0006,0.0,0.0,1.0,0.0,0.0,0.0,30.0
c0007,1.0,1.0,1.0,1.0,1.0,1.0,40.0
c0008,0.0,1.0,1.0,1.0,0.0,1.0,0.0
c0009,0.0,0.0,0.0,1.0,0.0,0.0,73.0
c0010,0.0,1.0,0.0,1.0,0.0,1.0,1.0
c0011,1.0,0.0,1.0,0.0,0.0,1.0,152.0
c0012,0.0,0.0,1.0,1.0,1.0,0.0,62.0
c0013,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0014,0.0,0.0,1.0,0.0,0.0,1.0,143.0
c0015,0.0,1.0,1.0,0.0,0.0,0.0,84.0
c0016,0.0,0.0,1.0,0.0,0.0,0.0,88.0
c0017,0.0,1.0,0.0,1.0,0.0,1.0,38.0
c0018,0.0,1.0,1.0,0.0,0.0,1.0,80.0
c0019,0.0,0.0,1.0,0.0,0.0,0.0,7.0
c0020,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0021,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0022,1.0,1.0,1.0,0.0,0.0,0.0,7.0
c0023,0.0,0.0,0.0,1.0,0.0,1.0,5.0
c0024,0.0,1.0,0.0,1.0,0.0,1.0,1.0
c0025,1.0,1.0,0.0,1.0,0.0,0.0,60.0
c0026,0.0,1.0,1.0,1.0,0.0,0.0,1.0
c0027,0.0,0.0,0.0,1.0,0.0,0.0,146.0
c0028,0.0,0.0,1.0,0.0,0.0,0.0,102.0
c0029,0.0,0.0,0.0,1.0,1.0,0.0,7.0
c0030,0.0,1.0,1.0,1.0,1.0,1.0,20.0
c0031,0.0,1.0,1.0,0.0,0.0,0.0,59.0
c0032,1.0,0.0,1.0,0.0,0.0,0.0,5.0
c0033,0.0,1.0,0.0,1.0,0.0,0.0,0.0
c0034,0.0,1.0,1.0,0.0,0.0,1.0,1.0
c0035,0.0,0.0,0.0,1.0,0.0,0.0,60.0
c0036,1.0,1.0,1.0,1.0,0.0,0.0,15.0
c0037,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0038,1.0,0.0,0.0,1.0,0.0,1.0,129.0
c0039,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0040,0.0,0.0,1.0,0.0,0.0,1.0,26.0
c0041,1.0,1.0,0.0,1.0,0.0,0.0,0.0
c0042,0.0,0.0,1.0,1.0,0.0,0.0,1.0
c0043,0.0,0.0,0.0,1.0,0.0,0.0,58.0
c0044,0.0,1.0,0.0,1.0,0.0,0.0,79.0
c0045,0.0,0.0,1.0,0.0,0.0,0.0,6.0
c0046,0.0,0.0,1.0,1.0,0.0,1.0,164.0
c0047,0.0,0.0,0.0,1.0,0.0,0.0,81.0
c0048,0.0,0.0,1.0,0.0,0.0,0.0,3.0
c0049,0.0,0.0,1.0,1.0,0.0,0.0,3.0
c0050,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0051,0.0,0.0,1.0,0.0,0.0,0.0,67.0
c0052,0.0,1.0,1.0,1.0,0.0,0.0,64.0
c0053,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0054,0.0,0.0,0.0,1.0,0.0,0.0,5.0
c0055,1.0,1.0,1.0,0.0,0.0,0.0,2.0
c0056,0.0,1.0,1.0,0.0,0.0,0.0,24.0
c0057,1.0,0.0,1.0,0.0,0.0,1.0,104.0
c0058,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c0059,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0060,1.0,1.0,1.0,0.0,0.0,1.0,82.0
c0061,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0062,0.0,1.0,0.0,1.0,0.0,1.0,3.0
c0063,1.0,0.0,1.0,0.0,0.0,0.0,74.0
c0064,0.0,1.0,1.0,1.0,0.0,0.0,87.0
c0065,0.0,1.0,1.0,1.0,0.0,0.0,104.0
c0066,1.0,1.0,1.0,0.0,1.0,0.0,84.0
c0067,0.0,0.0,1.0,0.0,0.0,0.0,48.0
c0068,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0069,1.0,1.0,1.0,0.0,0.0,1.0,110.0
c0070,0.0,0.0,1.0,0.0,0.0,1.0,243.0
c0071,0.0,0.0,0.0,1.0,0.0,0.0,77.0
c0072,0.0,1.0,1.0,0.0,0.0,0.0,45.0
c0073,0.0,0.0,1.0,0.0,0.0,0.0,2.0
c0074,0.0,1.0,1.0,0.0,0.0,1.0,62.0
c0075,0.0,0.0,1.0,0.0,0.0,0.0,4.0
c0076,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0077,1.0,1.0,1.0,1.0,0.0,1.0,74.0
c0078,0.0,1.0,0.0,1.0,0.0,0.0,28.0
c0079,0.0,1.0,0.0,1.0,0.0,0.0,1.0
c0080,0.0,1.0,0.0,1.0,0.0,0.0,2.0
c0081,0.0,0.0,1.0,1.0,0.0,0.0,57.0
c0082,0.0,1.0,0.0,1.0,0.0,0.0,2.0
c0083,0.0,0.0,1.0,1.0,0.0,0.0,32.0
c0084,0.0,0.0,0.0,1.0,0.0,1.0,1.0
c0085,1.0,1.0,1.0,0.0,1.0,0.0,76.0
c0086,0.0,1.0,1.0,0.0,0.0,0.0,37.0
c0087,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0088,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0089,0.0,0.0,1.0,1.0,0.0,1.0,1.0
c0090,0.0,0.0,0.0,1.0,0.0,0.0,13.0
c0091,0.0,0.0,0.0,1.0,0.0,0.0,7.0
c0092,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0093,0.0,0.0,1.0,0.0,0.0,0.0,2.0
c0094,0.0,1.0,0.0,1.0,0.0,0.0,7.0
c0095,0.0,0.0,0.0,1.0,0.0,1.0,81.0
c0096,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0097,0.0,1.0,0.0,1.0,0.0,0.0,8.0
c0098,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0099,0.0,1.0,0.0,1.0,1.0,0.0,59.0
c0100,0.0,0.0,0.0,1.0,0.0,0.0,2.0
c0101,0.0,0.0,1.0,0.0,0.0,1.0,165.0
c0102,0.0,0.0,1.0,0.0,1.0,0.0,53.0
c0103,1.0,1.0,1.0,0.0,1.0,1.0,16.0
c0104,1.0,1.0,1.0,0.0,0.0,0.0,52.0
c0105,0.0,1.0,0.0,1.0,0.0,1.0,3.0
c0106,1.0,1.0,1.0,0.0,0.0,0.0,104.0
c0107,0.0,1.0,0.0,1.0,0.0,0.0,2.0
c0108,1.0,1.0,1.0,0.0,1.0,1.0,35.0
c0109,0.0,0.0,0.0,1.0,0.0,0.0,77.0
c0110,0.0,0.0,1.0,0.0,0.0,0.0,30.0
c0111,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0112,0.0,0.0,1.0,0.0,0.0,0.0,70.0
c0113,1.0,1.0,0.0,1.0,0.0,0.0,11.0
c0114,0.0,0.0,0.0,1.0,0.0,1.0,4.0
c0115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0116,1.0,0.0,1.0,0.0,0.0,0.0,0.0
c0117,1.0,0.0,1.0,0.0,0.0,1.0,24.0
c0118,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0119,0.0,1.0,1.0,0.0,0.0,0.0,85.0
c0120,1.0,1.0,1.0,0.0,0.0,1.0,50.0
c0121,0.0,0.0,0.0,1.0,1.0,0.0,17.0
c0122,0.0,1.0,1.0,0.0,0.0,0.0,7.0
c0123,0.0,0.0,1.0,1.0,0.0,0.0,9.0
c0124,1.0,1.0,1.0,0.0,0.0,0.0,54.0
c0125,0.0,0.0,0.0,1.0,0.0,0.0,6.0
c0126,0.0,0.0,1.0,0.0,1.0,0.0,132.0
c0127,0.0,0.0,0.0,1.0,1.0,0.0,0.0
c0128,0.0,0.0,0.0,1.0,1.0,0.0,31.0
c0129,1.0,0.0,1.0,0.0,1.0,0.0,269.0
c0130,0.0,0.0,1.0,0.0,0.0,0.0,35.0
c0131,0.0,1.0,1.0,1.0,0.0,0.0,33.0
c0132,0.0,0.0,0.0,1.0,0.0,0.0,117.0
c0133,0.0,1.0,0.0,1.0,0.0,0.0,55.0
c0134,0.0,1.0,0.0,1.0,0.0,0.0,1.0
c0135,1.0,1.0,0.0,1.0,0.0,0.0,86.0
c0136,1.0,0.0,1.0,0.0,0.0,1.0,59.0
c0137,0.0,1.0,0.0,1.0,0.0,0.0,13.0
c0138,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0139,0.0,0.0,0.0,1.0,0.0,0.0,15.0
c0140,0.0,0.0,0.0,1.0,0.0,1.0,29.0
c0141,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0142,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c0143,0.0,0.0,0.0,1.0,0.0,1.0,14.0
c0144,0.0,1.0,1.0,0.0,0.0,0.0,106.0
c0145,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0146,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0147,0.0,1.0,0.0,1.0,0.0,0.0,114.0
c0148,0.0,0.0,0.0,1.0,0.0,0.0,131.0
c0149,0.0,0.0,0.0,1.0,0.0,0.0,60.0
c0150,1.0,1.0,1.0,0.0,0.0,0.0,47.0
c0151,0.0,0.0,1.0,1.0,0.0,0.0,151.0
c0152,0.0,1.0,0.0,1.0,0.0,0.0,1.0
c0153,0.0,0.0,1.0,1.0,1.0,0.0,55.0
c0154,0.0,0.0,0.0,1.0,0.0,0.0,13.0
c0155,0.0,1.0,0.0,1.0,0.0,0.0,0.0
c0156,0.0,0.0,1.0,0.0,1.0,0.0,150.0
c0157,0.0,0.0,0.0,1.0,0.0,0.0,152.0
c0158,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0159,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0160,0.0,0.0,1.0,0.0,0.0,0.0,48.0
c0161,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0162,0.0,1.0,1.0,0.0,1.0,0.0,185.0
c0163,1.0,1.0,1.0,0.0,0.0,0.0,1.0
c0164,0.0,0.0,1.0,1.0,0.0,0.0,104.0
c0165,0.0,1.0,0.0,1.0,0.0,0.0,11.0
c0166,1.0,1.0,1.0,0.0,1.0,0.0,104.0
c0167,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0168,1.0,1.0,1.0,0.0,0.0,1.0,63.0
c0169,0.0,0.0,0.0,1.0,0.0,0.0,58.0
c0170,1.0,1.0,1.0,0.0,0.0,0.0,96.0
c0171,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0172,1.0,1.0,1.0,0.0,0.0,0.0,2.0
c0173,0.0,0.0,1.0,1.0,1.0,0.0,87.0
c0174,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0175,0.0,1.0,0.0,1.0,0.0,0.0,1.0
c0176,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0177,0.0,1.0,0.0,1.0,0.0,1.0,66.0
c0178,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0179,0.0,1.0,1.0,0.0,0.0,1.0,16.0
c0180,0.0,1.0,0.0,1.0,0.0,0.0,9.0
c0181,0.0,0.0,1.0,1.0,0.0,0.0,1.0
c0182,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c0183,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0184,0.0,1.0,1.0,0.0,0.0,0.0,72.0
c0185,1.0,0.0,0.0,1.0,0.0,0.0,0.0
c0186,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0187,1.0,0.0,1.0,0.0,0.0,0.0,219.0
c0188,0.0,1.0,1.0,1.0,0.0,0.0,146.0
c0189,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0190,0.0,0.0,0.0,1.0,0.0,0.0,31.0
c0191,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0192,1.0,1.0,1.0,1.0,1.0,0.0,54.0
c0193,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c0194,0.0,1.0,1.0,0.0,0.0,0.0,76.0
c0195,0.0,1.0,0.0,1.0,0.0,0.0,10.0
c0196,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0197,0.0,0.0,0.0,1.0,1.0,1.0,138.0
c0198,0.0,1.0,0.0,1.0,0.0,0.0,99.0
c0199,0.0,0.0,1.0,0.0,1.0,0.0,149.0
c0200,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0202,0.0,1.0,0.0,1.0,0.0,0.0,18.0
c0203,1.0,0.0,1.0,0.0,0.0,0.0,1.0
c0204,1.0,1.0,1.0,0.0,0.0,0.0,51.0
c0205,0.0,1.0,1.0,1.0,1.0,0.0,87.0
c0206,0.0,0.0,0.0,1.0,0.0,0.0,60.0
c0207,0.0,0.0,0.0,1.0,0.0,0.0,5.0
c0208,0.0,1.0,0.0,1.0,0.0,0.0,2.0
c0209,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0210,1.0,1.0,1.0,1.0,0.0,1.0,67.0
c0211,0.0,0.0,1.0,0.0,0.0,1.0,14.0
c0212,0.0,1.0,1.0,1.0,0.0,0.0,22.0
c0213,0.0,0.0,0.0,1.0,1.0,0.0,1.0
c0214,1.0,1.0,1.0,1.0,0.0,0.0,43.0
c0215,0.0,0.0,0.0,1.0,0.0,0.0,3.0
c0216,0.0,0.0,0.0,1.0,0.0,1.0,3.0
c0217,0.0,0.0,0.0,1.0,0.0,0.0,9.0
c0218,0.0,1.0,0.0,1.0,0.0,0.0,10.0
c0219,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c0220,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0221,0.0,0.0,0.0,1.0,0.0,0.0,269.0
c0222,0.0,0.0,1.0,1.0,1.0,0.0,269.0
c0223,0.0,0.0,0.0,1.0,0.0,0.0,50.0
c0224,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0225,0.0,0.0,0.0,1.0,0.0,0.0,131.0
c0226,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c0227,0.0,0.0,1.0,0.0,0.0,0.0,69.0
c0228,0.0,0.0,1.0,1.0,0.0,1.0,2.0
c0229,0.0,0.0,1.0,0.0,0.0,0.0,2.0
c0230,0.0,0.0,1.0,1.0,0.0,0.0,32.0
c0231,0.0,0.0,1.0,1.0,0.0,0.0,109.0
c0232,0.0,0.0,1.0,0.0,0.0,0.0,26.0
c0233,0.0,0.0,0.0,1.0,0.0,1.0,3.0
c0234,0.0,0.0,0.0,1.0,0.0,1.0,29.0
c0235,0.0,0.0,1.0,0.0,0.0,0.0,32.0
c0236,1.0,0.0,1.0,0.0,0.0,1.0,5.0
c0237,0.0,0.0,0.0,1.0,0.0,1.0,73.0
c0238,0.0,0.0,1.0,0.0,0.0,0.0,46.0
c0239,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0240,0.0,1.0,0.0,1.0,0.0,0.0,121.0
c0241,0.0,1.0,0.0,1.0,0.0,0.0,71.0
c0242,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c0243,0.0,0.0,0.0,1.0,0.0,0.0,20.0
c0244,0.0,0.0,0.0,1.0,0.0,0.0,25.0
c0245,0.0,0.0,0.0,1.0,0.0,0.0,80.0
c0246,0.0,0.0,0.0,1.0,0.0,0.0,2.0
c0247,0.0,1.0,0.0,1.0,0.0,0.0,17.0
c0248,0.0,0.0,0.0,1.0,0.0,0.0,2.0
c0249,0.0,0.0,1.0,0.0,0.0,0.0,14.0
c0250,1.0,1.0,1.0,1.0,1.0,1.0,105.0
c0251,1.0,1.0,1.0,1.0,0.0,0.0,138.0
c0252,0.0,1.0,0.0,1.0,0.0,0.0,1.0
c0253,0.0,0.0,1.0,1.0,0.0,0.0,10.0
c0254,0.0,1.0,1.0,0.0,0.0,0.0,9.0
c0255,0.0,0.0,1.0,1.0,0.0,0.0,148.0
c0256,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0257,0.0,1.0,0.0,1.0,0.0,0.0,18.0
c0258,0.0,1.0,1.0,1.0,0.0,1.0,29.0
c0259,0.0,1.0,0.0,1.0,0.0,0.0,0.0
c0260,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0261,0.0,0.0,0.0,1.0,0.0,0.0,121.0
c0262,0.0,0.0,0.0,1.0,1.0,1.0,8.0
c0263,0.0,1.0,1.0,0.0,0.0,0.0,86.0
c0264,0.0,1.0,0.0,1.0,0.0,0.0,52.0
c0265,0.0,1.0,0.0,1.0,0.0,0.0,1.0
c0266,0.0,0.0,1.0,0.0,0.0,0.0,6.0
c0267,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c0268,0.0,0.0,1.0,0.0,0.0,0.0,12.0
c0269,1.0,0.0,0.0,1.0,0.0,0.0,2.0
c0270,0.0,0.0,1.0,0.0,1.0,1.0,2.0
c0271,0.0,0.0,0.0,1.0,1.0,0.0,1.0
c0272,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c0273,0.0,0.0,0.0,1.0,0.0,0.0,28.0
c0274,0.0,0.0,0.0,1.0,0.0,0.0,8.0
c0275,0.0,0.0,0.0,1.0,0.0,0.0,5.0
c0276,0.0,0.0,0.0,1.0,0.0,0.0,10.0
c0277,0.0,1.0,0.0,1.0,0.0,0.0,2.0
c0278,0.0,0.0,0.0,1.0,0.0,0.0,2.0
c0279,0.0,0.0,0.0,1.0,0.0,0.0,68.0
c0280,0.0,0.0,0.0,1.0,0.0,1.0,54.0
c0281,1.0,1.0,1.0,0.0,0.0,0.0,18.0
c0282,1.0,1.0,1.0,0.0,1.0,0.0,122.0
c0283,0.0,1.0,1.0,0.0,0.0,0.0,7.0
c0284,0.0,0.0,1.0,0.0,0.0,0.0,126.0
c0285,0.0,0.0,1.0,0.0,0.0,0.0,191.0
c0286,0.0,1.0,1.0,1.0,0.0,0.0,34.0
c0287,0.0,0.0,1.0,1.0,0.0,0.0,32.0
c0288,1.0,1.0,1.0,0.0,0.0,0.0,118.0
c0289,0.0,0.0,0.0,1.0,0.0,1.0,1.0
c0290,0.0,0.0,0.0,1.0,0.0,0.0,38.0
